#x y_true y_numerov
-3.1943 -0.0388806 -0.0388805 
-3.1944 -0.0388694 -0.0388693 
-3.1945 -0.0388582 -0.0388582 
-3.1946 -0.038847 -0.038847 
-3.1947 -0.0388358 -0.0388358 
-3.1948 -0.0388246 -0.0388246 
-3.1949 -0.0388134 -0.0388134 
-3.195 -0.0388022 -0.0388022 
-3.1951 -0.038791 -0.038791 
-3.1952 -0.0387798 -0.0387798 
-3.1953 -0.0387687 -0.0387687 
-3.1954 -0.0387575 -0.0387575 
-3.1955 -0.0387463 -0.0387463 
-3.1956 -0.0387352 -0.0387352 
-3.1957 -0.038724 -0.038724 
-3.1958 -0.0387128 -0.0387128 
-3.1959 -0.0387017 -0.0387017 
-3.196 -0.0386905 -0.0386905 
-3.1961 -0.0386794 -0.0386794 
-3.1962 -0.0386682 -0.0386682 
-3.1963 -0.0386571 -0.0386571 
-3.1964 -0.0386459 -0.0386459 
-3.1965 -0.0386348 -0.0386348 
-3.1966 -0.0386236 -0.0386236 
-3.1967 -0.0386125 -0.0386125 
-3.1968 -0.0386014 -0.0386014 
-3.1969 -0.0385902 -0.0385902 
-3.197 -0.0385791 -0.0385791 
-3.1971 -0.038568 -0.038568 
-3.1972 -0.0385569 -0.0385569 
-3.1973 -0.0385457 -0.0385457 
-3.1974 -0.0385346 -0.0385346 
-3.1975 -0.0385235 -0.0385235 
-3.1976 -0.0385124 -0.0385124 
-3.1977 -0.0385013 -0.0385013 
-3.1978 -0.0384902 -0.0384902 
-3.1979 -0.0384791 -0.0384791 
-3.198 -0.038468 -0.038468 
-3.1981 -0.0384569 -0.0384569 
-3.1982 -0.0384458 -0.0384458 
-3.1983 -0.0384347 -0.0384347 
-3.1984 -0.0384236 -0.0384236 
-3.1985 -0.0384125 -0.0384125 
-3.1986 -0.0384014 -0.0384014 
-3.1987 -0.0383903 -0.0383903 
-3.1988 -0.0383793 -0.0383793 
-3.1989 -0.0383682 -0.0383682 
-3.199 -0.0383571 -0.0383571 
-3.1991 -0.0383461 -0.038346 
-3.1992 -0.038335 -0.038335 
-3.1993 -0.0383239 -0.0383239 
-3.1994 -0.0383129 -0.0383129 
-3.1995 -0.0383018 -0.0383018 
-3.1996 -0.0382907 -0.0382907 
-3.1997 -0.0382797 -0.0382797 
-3.1998 -0.0382686 -0.0382686 
-3.1999 -0.0382576 -0.0382576 
-3.2 -0.0382465 -0.0382465 
-3.2001 -0.0382355 -0.0382355 
-3.2002 -0.0382245 -0.0382245 
-3.2003 -0.0382134 -0.0382134 
-3.2004 -0.0382024 -0.0382024 
-3.2005 -0.0381914 -0.0381914 
-3.2006 -0.0381803 -0.0381803 
-3.2007 -0.0381693 -0.0381693 
-3.2008 -0.0381583 -0.0381583 
-3.2009 -0.0381473 -0.0381473 
-3.201 -0.0381362 -0.0381362 
-3.2011 -0.0381252 -0.0381252 
-3.2012 -0.0381142 -0.0381142 
-3.2013 -0.0381032 -0.0381032 
-3.2014 -0.0380922 -0.0380922 
-3.2015 -0.0380812 -0.0380812 
-3.2016 -0.0380702 -0.0380702 
-3.2017 -0.0380592 -0.0380592 
-3.2018 -0.0380482 -0.0380482 
-3.2019 -0.0380372 -0.0380372 
-3.202 -0.0380262 -0.0380262 
-3.2021 -0.0380152 -0.0380152 
-3.2022 -0.0380043 -0.0380043 
-3.2023 -0.0379933 -0.0379933 
-3.2024 -0.0379823 -0.0379823 
-3.2025 -0.0379713 -0.0379713 
-3.2026 -0.0379603 -0.0379603 
-3.2027 -0.0379494 -0.0379494 
-3.2028 -0.0379384 -0.0379384 
-3.2029 -0.0379274 -0.0379274 
-3.203 -0.0379165 -0.0379165 
-3.2031 -0.0379055 -0.0379055 
-3.2032 -0.0378946 -0.0378946 
-3.2033 -0.0378836 -0.0378836 
-3.2034 -0.0378727 -0.0378727 
-3.2035 -0.0378617 -0.0378617 
-3.2036 -0.0378508 -0.0378508 
-3.2037 -0.0378398 -0.0378398 
-3.2038 -0.0378289 -0.0378289 
-3.2039 -0.0378179 -0.0378179 
-3.204 -0.037807 -0.037807 
-3.2041 -0.0377961 -0.0377961 
-3.2042 -0.0377851 -0.0377851 
-3.2043 -0.0377742 -0.0377742 
-3.2044 -0.0377633 -0.0377633 
-3.2045 -0.0377524 -0.0377524 
-3.2046 -0.0377415 -0.0377415 
-3.2047 -0.0377305 -0.0377305 
-3.2048 -0.0377196 -0.0377196 
-3.2049 -0.0377087 -0.0377087 
-3.205 -0.0376978 -0.0376978 
-3.2051 -0.0376869 -0.0376869 
-3.2052 -0.037676 -0.037676 
-3.2053 -0.0376651 -0.0376651 
-3.2054 -0.0376542 -0.0376542 
-3.2055 -0.0376433 -0.0376433 
-3.2056 -0.0376324 -0.0376324 
-3.2057 -0.0376215 -0.0376215 
-3.2058 -0.0376107 -0.0376106 
-3.2059 -0.0375998 -0.0375998 
-3.206 -0.0375889 -0.0375889 
-3.2061 -0.037578 -0.037578 
-3.2062 -0.0375671 -0.0375671 
-3.2063 -0.0375563 -0.0375563 
-3.2064 -0.0375454 -0.0375454 
-3.2065 -0.0375345 -0.0375345 
-3.2066 -0.0375237 -0.0375237 
-3.2067 -0.0375128 -0.0375128 
-3.2068 -0.0375019 -0.0375019 
-3.2069 -0.0374911 -0.0374911 
-3.207 -0.0374802 -0.0374802 
-3.2071 -0.0374694 -0.0374694 
-3.2072 -0.0374585 -0.0374585 
-3.2073 -0.0374477 -0.0374477 
-3.2074 -0.0374369 -0.0374369 
-3.2075 -0.037426 -0.037426 
-3.2076 -0.0374152 -0.0374152 
-3.2077 -0.0374043 -0.0374043 
-3.2078 -0.0373935 -0.0373935 
-3.2079 -0.0373827 -0.0373827 
-3.208 -0.0373719 -0.0373719 
-3.2081 -0.037361 -0.037361 
-3.2082 -0.0373502 -0.0373502 
-3.2083 -0.0373394 -0.0373394 
-3.2084 -0.0373286 -0.0373286 
-3.2085 -0.0373178 -0.0373178 
-3.2086 -0.037307 -0.037307 
-3.2087 -0.0372962 -0.0372962 
-3.2088 -0.0372854 -0.0372854 
-3.2089 -0.0372746 -0.0372746 
-3.209 -0.0372638 -0.0372638 
-3.2091 -0.037253 -0.037253 
-3.2092 -0.0372422 -0.0372422 
-3.2093 -0.0372314 -0.0372314 
-3.2094 -0.0372206 -0.0372206 
-3.2095 -0.0372098 -0.0372098 
-3.2096 -0.037199 -0.037199 
-3.2097 -0.0371883 -0.0371882 
-3.2098 -0.0371775 -0.0371775 
-3.2099 -0.0371667 -0.0371667 
-3.21 -0.0371559 -0.0371559 
-3.2101 -0.0371452 -0.0371452 
-3.2102 -0.0371344 -0.0371344 
-3.2103 -0.0371236 -0.0371236 
-3.2104 -0.0371129 -0.0371129 
-3.2105 -0.0371021 -0.0371021 
-3.2106 -0.0370914 -0.0370914 
-3.2107 -0.0370806 -0.0370806 
-3.2108 -0.0370699 -0.0370699 
-3.2109 -0.0370591 -0.0370591 
-3.211 -0.0370484 -0.0370484 
-3.2111 -0.0370376 -0.0370376 
-3.2112 -0.0370269 -0.0370269 
-3.2113 -0.0370162 -0.0370162 
-3.2114 -0.0370054 -0.0370054 
-3.2115 -0.0369947 -0.0369947 
-3.2116 -0.036984 -0.036984 
-3.2117 -0.0369732 -0.0369732 
-3.2118 -0.0369625 -0.0369625 
-3.2119 -0.0369518 -0.0369518 
-3.212 -0.0369411 -0.0369411 
-3.2121 -0.0369304 -0.0369304 
-3.2122 -0.0369197 -0.0369197 
-3.2123 -0.0369089 -0.0369089 
-3.2124 -0.0368982 -0.0368982 
-3.2125 -0.0368875 -0.0368875 
-3.2126 -0.0368768 -0.0368768 
-3.2127 -0.0368661 -0.0368661 
-3.2128 -0.0368554 -0.0368554 
-3.2129 -0.0368448 -0.0368447 
-3.213 -0.0368341 -0.0368341 
-3.2131 -0.0368234 -0.0368234 
-3.2132 -0.0368127 -0.0368127 
-3.2133 -0.036802 -0.036802 
-3.2134 -0.0367913 -0.0367913 
-3.2135 -0.0367807 -0.0367807 
-3.2136 -0.03677 -0.03677 
-3.2137 -0.0367593 -0.0367593 
-3.2138 -0.0367486 -0.0367486 
-3.2139 -0.036738 -0.036738 
-3.214 -0.0367273 -0.0367273 
-3.2141 -0.0367167 -0.0367167 
-3.2142 -0.036706 -0.036706 
-3.2143 -0.0366953 -0.0366953 
-3.2144 -0.0366847 -0.0366847 
-3.2145 -0.036674 -0.036674 
-3.2146 -0.0366634 -0.0366634 
-3.2147 -0.0366527 -0.0366527 
-3.2148 -0.0366421 -0.0366421 
-3.2149 -0.0366315 -0.0366315 
-3.215 -0.0366208 -0.0366208 
-3.2151 -0.0366102 -0.0366102 
-3.2152 -0.0365996 -0.0365996 
-3.2153 -0.0365889 -0.0365889 
-3.2154 -0.0365783 -0.0365783 
-3.2155 -0.0365677 -0.0365677 
-3.2156 -0.0365571 -0.0365571 
-3.2157 -0.0365465 -0.0365465 
-3.2158 -0.0365358 -0.0365358 
-3.2159 -0.0365252 -0.0365252 
-3.216 -0.0365146 -0.0365146 
-3.2161 -0.036504 -0.036504 
-3.2162 -0.0364934 -0.0364934 
-3.2163 -0.0364828 -0.0364828 
-3.2164 -0.0364722 -0.0364722 
-3.2165 -0.0364616 -0.0364616 
-3.2166 -0.036451 -0.036451 
-3.2167 -0.0364404 -0.0364404 
-3.2168 -0.0364298 -0.0364298 
-3.2169 -0.0364193 -0.0364193 
-3.217 -0.0364087 -0.0364087 
-3.2171 -0.0363981 -0.0363981 
-3.2172 -0.0363875 -0.0363875 
-3.2173 -0.0363769 -0.0363769 
-3.2174 -0.0363664 -0.0363664 
-3.2175 -0.0363558 -0.0363558 
-3.2176 -0.0363452 -0.0363452 
-3.2177 -0.0363347 -0.0363347 
-3.2178 -0.0363241 -0.0363241 
-3.2179 -0.0363136 -0.0363136 
-3.218 -0.036303 -0.036303 
-3.2181 -0.0362925 -0.0362924 
-3.2182 -0.0362819 -0.0362819 
-3.2183 -0.0362714 -0.0362714 
-3.2184 -0.0362608 -0.0362608 
-3.2185 -0.0362503 -0.0362503 
-3.2186 -0.0362397 -0.0362397 
-3.2187 -0.0362292 -0.0362292 
-3.2188 -0.0362187 -0.0362187 
-3.2189 -0.0362081 -0.0362081 
-3.219 -0.0361976 -0.0361976 
-3.2191 -0.0361871 -0.0361871 
-3.2192 -0.0361765 -0.0361765 
-3.2193 -0.036166 -0.036166 
-3.2194 -0.0361555 -0.0361555 
-3.2195 -0.036145 -0.036145 
-3.2196 -0.0361345 -0.0361345 
-3.2197 -0.036124 -0.036124 
-3.2198 -0.0361135 -0.0361135 
-3.2199 -0.036103 -0.036103 
-3.22 -0.0360925 -0.0360925 
-3.2201 -0.036082 -0.036082 
-3.2202 -0.0360715 -0.0360715 
-3.2203 -0.036061 -0.036061 
-3.2204 -0.0360505 -0.0360505 
-3.2205 -0.03604 -0.03604 
-3.2206 -0.0360295 -0.0360295 
-3.2207 -0.036019 -0.036019 
-3.2208 -0.0360085 -0.0360085 
-3.2209 -0.0359981 -0.0359981 
-3.221 -0.0359876 -0.0359876 
-3.2211 -0.0359771 -0.0359771 
-3.2212 -0.0359666 -0.0359666 
-3.2213 -0.0359562 -0.0359562 
-3.2214 -0.0359457 -0.0359457 
-3.2215 -0.0359352 -0.0359352 
-3.2216 -0.0359248 -0.0359248 
-3.2217 -0.0359143 -0.0359143 
-3.2218 -0.0359039 -0.0359039 
-3.2219 -0.0358934 -0.0358934 
-3.222 -0.035883 -0.035883 
-3.2221 -0.0358725 -0.0358725 
-3.2222 -0.0358621 -0.0358621 
-3.2223 -0.0358516 -0.0358516 
-3.2224 -0.0358412 -0.0358412 
-3.2225 -0.0358308 -0.0358308 
-3.2226 -0.0358203 -0.0358203 
-3.2227 -0.0358099 -0.0358099 
-3.2228 -0.0357995 -0.0357995 
-3.2229 -0.035789 -0.035789 
-3.223 -0.0357786 -0.0357786 
-3.2231 -0.0357682 -0.0357682 
-3.2232 -0.0357578 -0.0357578 
-3.2233 -0.0357474 -0.0357474 
-3.2234 -0.035737 -0.035737 
-3.2235 -0.0357265 -0.0357265 
-3.2236 -0.0357161 -0.0357161 
-3.2237 -0.0357057 -0.0357057 
-3.2238 -0.0356953 -0.0356953 
-3.2239 -0.0356849 -0.0356849 
-3.224 -0.0356745 -0.0356745 
-3.2241 -0.0356641 -0.0356641 
-3.2242 -0.0356538 -0.0356538 
-3.2243 -0.0356434 -0.0356434 
-3.2244 -0.035633 -0.035633 
-3.2245 -0.0356226 -0.0356226 
-3.2246 -0.0356122 -0.0356122 
-3.2247 -0.0356018 -0.0356018 
-3.2248 -0.0355915 -0.0355915 
-3.2249 -0.0355811 -0.0355811 
-3.225 -0.0355707 -0.0355707 
-3.2251 -0.0355604 -0.0355604 
-3.2252 -0.03555 -0.03555 
-3.2253 -0.0355396 -0.0355396 
-3.2254 -0.0355293 -0.0355293 
-3.2255 -0.0355189 -0.0355189 
-3.2256 -0.0355086 -0.0355086 
-3.2257 -0.0354982 -0.0354982 
-3.2258 -0.0354879 -0.0354879 
-3.2259 -0.0354775 -0.0354775 
-3.226 -0.0354672 -0.0354672 
-3.2261 -0.0354568 -0.0354568 
-3.2262 -0.0354465 -0.0354465 
-3.2263 -0.0354362 -0.0354362 
-3.2264 -0.0354258 -0.0354258 
-3.2265 -0.0354155 -0.0354155 
-3.2266 -0.0354052 -0.0354052 
-3.2267 -0.0353948 -0.0353948 
-3.2268 -0.0353845 -0.0353845 
-3.2269 -0.0353742 -0.0353742 
-3.227 -0.0353639 -0.0353639 
-3.2271 -0.0353536 -0.0353536 
-3.2272 -0.0353433 -0.0353432 
-3.2273 -0.0353329 -0.0353329 
-3.2274 -0.0353226 -0.0353226 
-3.2275 -0.0353123 -0.0353123 
-3.2276 -0.035302 -0.035302 
-3.2277 -0.0352917 -0.0352917 
-3.2278 -0.0352814 -0.0352814 
-3.2279 -0.0352711 -0.0352711 
-3.228 -0.0352608 -0.0352608 
-3.2281 -0.0352506 -0.0352506 
-3.2282 -0.0352403 -0.0352403 
-3.2283 -0.03523 -0.03523 
-3.2284 -0.0352197 -0.0352197 
-3.2285 -0.0352094 -0.0352094 
-3.2286 -0.0351992 -0.0351992 
-3.2287 -0.0351889 -0.0351889 
-3.2288 -0.0351786 -0.0351786 
-3.2289 -0.0351683 -0.0351683 
-3.229 -0.0351581 -0.0351581 
-3.2291 -0.0351478 -0.0351478 
-3.2292 -0.0351376 -0.0351376 
-3.2293 -0.0351273 -0.0351273 
-3.2294 -0.035117 -0.035117 
-3.2295 -0.0351068 -0.0351068 
-3.2296 -0.0350965 -0.0350965 
-3.2297 -0.0350863 -0.0350863 
-3.2298 -0.0350761 -0.035076 
-3.2299 -0.0350658 -0.0350658 
-3.23 -0.0350556 -0.0350556 
-3.2301 -0.0350453 -0.0350453 
-3.2302 -0.0350351 -0.0350351 
-3.2303 -0.0350249 -0.0350249 
-3.2304 -0.0350146 -0.0350146 
-3.2305 -0.0350044 -0.0350044 
-3.2306 -0.0349942 -0.0349942 
-3.2307 -0.034984 -0.034984 
-3.2308 -0.0349738 -0.0349738 
-3.2309 -0.0349635 -0.0349635 
-3.231 -0.0349533 -0.0349533 
-3.2311 -0.0349431 -0.0349431 
-3.2312 -0.0349329 -0.0349329 
-3.2313 -0.0349227 -0.0349227 
-3.2314 -0.0349125 -0.0349125 
-3.2315 -0.0349023 -0.0349023 
-3.2316 -0.0348921 -0.0348921 
-3.2317 -0.0348819 -0.0348819 
-3.2318 -0.0348717 -0.0348717 
-3.2319 -0.0348615 -0.0348615 
-3.232 -0.0348513 -0.0348513 
-3.2321 -0.0348412 -0.0348412 
-3.2322 -0.034831 -0.034831 
-3.2323 -0.0348208 -0.0348208 
-3.2324 -0.0348106 -0.0348106 
-3.2325 -0.0348004 -0.0348004 
-3.2326 -0.0347903 -0.0347903 
-3.2327 -0.0347801 -0.0347801 
-3.2328 -0.0347699 -0.0347699 
-3.2329 -0.0347598 -0.0347598 
-3.233 -0.0347496 -0.0347496 
-3.2331 -0.0347395 -0.0347395 
-3.2332 -0.0347293 -0.0347293 
-3.2333 -0.0347191 -0.0347191 
-3.2334 -0.034709 -0.034709 
-3.2335 -0.0346988 -0.0346988 
-3.2336 -0.0346887 -0.0346887 
-3.2337 -0.0346786 -0.0346786 
-3.2338 -0.0346684 -0.0346684 
-3.2339 -0.0346583 -0.0346583 
-3.234 -0.0346481 -0.0346481 
-3.2341 -0.034638 -0.034638 
-3.2342 -0.0346279 -0.0346279 
-3.2343 -0.0346178 -0.0346178 
-3.2344 -0.0346076 -0.0346076 
-3.2345 -0.0345975 -0.0345975 
-3.2346 -0.0345874 -0.0345874 
-3.2347 -0.0345773 -0.0345773 
-3.2348 -0.0345672 -0.0345672 
-3.2349 -0.034557 -0.034557 
-3.235 -0.0345469 -0.0345469 
-3.2351 -0.0345368 -0.0345368 
-3.2352 -0.0345267 -0.0345267 
-3.2353 -0.0345166 -0.0345166 
-3.2354 -0.0345065 -0.0345065 
-3.2355 -0.0344964 -0.0344964 
-3.2356 -0.0344863 -0.0344863 
-3.2357 -0.0344762 -0.0344762 
-3.2358 -0.0344662 -0.0344662 
-3.2359 -0.0344561 -0.0344561 
-3.236 -0.034446 -0.034446 
-3.2361 -0.0344359 -0.0344359 
-3.2362 -0.0344258 -0.0344258 
-3.2363 -0.0344158 -0.0344157 
-3.2364 -0.0344057 -0.0344057 
-3.2365 -0.0343956 -0.0343956 
-3.2366 -0.0343855 -0.0343855 
-3.2367 -0.0343755 -0.0343755 
-3.2368 -0.0343654 -0.0343654 
-3.2369 -0.0343553 -0.0343553 
-3.237 -0.0343453 -0.0343453 
-3.2371 -0.0343352 -0.0343352 
-3.2372 -0.0343252 -0.0343252 
-3.2373 -0.0343151 -0.0343151 
-3.2374 -0.0343051 -0.0343051 
-3.2375 -0.034295 -0.034295 
-3.2376 -0.034285 -0.034285 
-3.2377 -0.034275 -0.034275 
-3.2378 -0.0342649 -0.0342649 
-3.2379 -0.0342549 -0.0342549 
-3.238 -0.0342449 -0.0342449 
-3.2381 -0.0342348 -0.0342348 
-3.2382 -0.0342248 -0.0342248 
-3.2383 -0.0342148 -0.0342148 
-3.2384 -0.0342048 -0.0342047 
-3.2385 -0.0341947 -0.0341947 
-3.2386 -0.0341847 -0.0341847 
-3.2387 -0.0341747 -0.0341747 
-3.2388 -0.0341647 -0.0341647 
-3.2389 -0.0341547 -0.0341547 
-3.239 -0.0341447 -0.0341447 
-3.2391 -0.0341347 -0.0341347 
-3.2392 -0.0341247 -0.0341247 
-3.2393 -0.0341147 -0.0341147 
-3.2394 -0.0341047 -0.0341047 
-3.2395 -0.0340947 -0.0340947 
-3.2396 -0.0340847 -0.0340847 
-3.2397 -0.0340747 -0.0340747 
-3.2398 -0.0340647 -0.0340647 
-3.2399 -0.0340547 -0.0340547 
-3.24 -0.0340447 -0.0340447 
-3.2401 -0.0340348 -0.0340348 
-3.2402 -0.0340248 -0.0340248 
-3.2403 -0.0340148 -0.0340148 
-3.2404 -0.0340048 -0.0340048 
-3.2405 -0.0339949 -0.0339949 
-3.2406 -0.0339849 -0.0339849 
-3.2407 -0.033975 -0.0339749 
-3.2408 -0.033965 -0.033965 
-3.2409 -0.033955 -0.033955 
-3.241 -0.0339451 -0.0339451 
-3.2411 -0.0339351 -0.0339351 
-3.2412 -0.0339252 -0.0339252 
-3.2413 -0.0339152 -0.0339152 
-3.2414 -0.0339053 -0.0339053 
-3.2415 -0.0338953 -0.0338953 
-3.2416 -0.0338854 -0.0338854 
-3.2417 -0.0338755 -0.0338755 
-3.2418 -0.0338655 -0.0338655 
-3.2419 -0.0338556 -0.0338556 
-3.242 -0.0338457 -0.0338457 
-3.2421 -0.0338357 -0.0338357 
-3.2422 -0.0338258 -0.0338258 
-3.2423 -0.0338159 -0.0338159 
-3.2424 -0.033806 -0.033806 
-3.2425 -0.0337961 -0.033796 
-3.2426 -0.0337861 -0.0337861 
-3.2427 -0.0337762 -0.0337762 
-3.2428 -0.0337663 -0.0337663 
-3.2429 -0.0337564 -0.0337564 
-3.243 -0.0337465 -0.0337465 
-3.2431 -0.0337366 -0.0337366 
-3.2432 -0.0337267 -0.0337267 
-3.2433 -0.0337168 -0.0337168 
-3.2434 -0.0337069 -0.0337069 
-3.2435 -0.033697 -0.033697 
-3.2436 -0.0336871 -0.0336871 
-3.2437 -0.0336772 -0.0336772 
-3.2438 -0.0336674 -0.0336674 
-3.2439 -0.0336575 -0.0336575 
-3.244 -0.0336476 -0.0336476 
-3.2441 -0.0336377 -0.0336377 
-3.2442 -0.0336278 -0.0336278 
-3.2443 -0.033618 -0.033618 
-3.2444 -0.0336081 -0.0336081 
-3.2445 -0.0335982 -0.0335982 
-3.2446 -0.0335884 -0.0335884 
-3.2447 -0.0335785 -0.0335785 
-3.2448 -0.0335687 -0.0335686 
-3.2449 -0.0335588 -0.0335588 
-3.245 -0.0335489 -0.0335489 
-3.2451 -0.0335391 -0.0335391 
-3.2452 -0.0335292 -0.0335292 
-3.2453 -0.0335194 -0.0335194 
-3.2454 -0.0335096 -0.0335095 
-3.2455 -0.0334997 -0.0334997 
-3.2456 -0.0334899 -0.0334899 
-3.2457 -0.03348 -0.03348 
-3.2458 -0.0334702 -0.0334702 
-3.2459 -0.0334604 -0.0334604 
-3.246 -0.0334505 -0.0334505 
-3.2461 -0.0334407 -0.0334407 
-3.2462 -0.0334309 -0.0334309 
-3.2463 -0.0334211 -0.0334211 
-3.2464 -0.0334113 -0.0334112 
-3.2465 -0.0334014 -0.0334014 
-3.2466 -0.0333916 -0.0333916 
-3.2467 -0.0333818 -0.0333818 
-3.2468 -0.033372 -0.033372 
-3.2469 -0.0333622 -0.0333622 
-3.247 -0.0333524 -0.0333524 
-3.2471 -0.0333426 -0.0333426 
-3.2472 -0.0333328 -0.0333328 
-3.2473 -0.033323 -0.033323 
-3.2474 -0.0333132 -0.0333132 
-3.2475 -0.0333034 -0.0333034 
-3.2476 -0.0332936 -0.0332936 
-3.2477 -0.0332838 -0.0332838 
-3.2478 -0.0332741 -0.033274 
-3.2479 -0.0332643 -0.0332643 
-3.248 -0.0332545 -0.0332545 
-3.2481 -0.0332447 -0.0332447 
-3.2482 -0.0332349 -0.0332349 
-3.2483 -0.0332252 -0.0332252 
-3.2484 -0.0332154 -0.0332154 
-3.2485 -0.0332056 -0.0332056 
-3.2486 -0.0331959 -0.0331959 
-3.2487 -0.0331861 -0.0331861 
-3.2488 -0.0331764 -0.0331764 
-3.2489 -0.0331666 -0.0331666 
-3.249 -0.0331568 -0.0331568 
-3.2491 -0.0331471 -0.0331471 
-3.2492 -0.0331373 -0.0331373 
-3.2493 -0.0331276 -0.0331276 
-3.2494 -0.0331179 -0.0331179 
-3.2495 -0.0331081 -0.0331081 
-3.2496 -0.0330984 -0.0330984 
-3.2497 -0.0330886 -0.0330886 
-3.2498 -0.0330789 -0.0330789 
-3.2499 -0.0330692 -0.0330692 
-3.25 -0.0330595 -0.0330594 
-3.2501 -0.0330497 -0.0330497 
-3.2502 -0.03304 -0.03304 
-3.2503 -0.0330303 -0.0330303 
-3.2504 -0.0330206 -0.0330206 
-3.2505 -0.0330108 -0.0330108 
-3.2506 -0.0330011 -0.0330011 
-3.2507 -0.0329914 -0.0329914 
-3.2508 -0.0329817 -0.0329817 
-3.2509 -0.032972 -0.032972 
-3.251 -0.0329623 -0.0329623 
-3.2511 -0.0329526 -0.0329526 
-3.2512 -0.0329429 -0.0329429 
-3.2513 -0.0329332 -0.0329332 
-3.2514 -0.0329235 -0.0329235 
-3.2515 -0.0329138 -0.0329138 
-3.2516 -0.0329041 -0.0329041 
-3.2517 -0.0328945 -0.0328944 
-3.2518 -0.0328848 -0.0328848 
-3.2519 -0.0328751 -0.0328751 
-3.252 -0.0328654 -0.0328654 
-3.2521 -0.0328557 -0.0328557 
-3.2522 -0.0328461 -0.0328461 
-3.2523 -0.0328364 -0.0328364 
-3.2524 -0.0328267 -0.0328267 
-3.2525 -0.0328171 -0.032817 
-3.2526 -0.0328074 -0.0328074 
-3.2527 -0.0327977 -0.0327977 
-3.2528 -0.0327881 -0.0327881 
-3.2529 -0.0327784 -0.0327784 
-3.253 -0.0327688 -0.0327688 
-3.2531 -0.0327591 -0.0327591 
-3.2532 -0.0327495 -0.0327495 
-3.2533 -0.0327398 -0.0327398 
-3.2534 -0.0327302 -0.0327302 
-3.2535 -0.0327205 -0.0327205 
-3.2536 -0.0327109 -0.0327109 
-3.2537 -0.0327013 -0.0327013 
-3.2538 -0.0326916 -0.0326916 
-3.2539 -0.032682 -0.032682 
-3.254 -0.0326724 -0.0326724 
-3.2541 -0.0326627 -0.0326627 
-3.2542 -0.0326531 -0.0326531 
-3.2543 -0.0326435 -0.0326435 
-3.2544 -0.0326339 -0.0326339 
-3.2545 -0.0326243 -0.0326243 
-3.2546 -0.0326146 -0.0326146 
-3.2547 -0.032605 -0.032605 
-3.2548 -0.0325954 -0.0325954 
-3.2549 -0.0325858 -0.0325858 
-3.255 -0.0325762 -0.0325762 
-3.2551 -0.0325666 -0.0325666 
-3.2552 -0.032557 -0.032557 
-3.2553 -0.0325474 -0.0325474 
-3.2554 -0.0325378 -0.0325378 
-3.2555 -0.0325282 -0.0325282 
-3.2556 -0.0325186 -0.0325186 
-3.2557 -0.0325091 -0.032509 
-3.2558 -0.0324995 -0.0324995 
-3.2559 -0.0324899 -0.0324899 
-3.256 -0.0324803 -0.0324803 
-3.2561 -0.0324707 -0.0324707 
-3.2562 -0.0324612 -0.0324612 
-3.2563 -0.0324516 -0.0324516 
-3.2564 -0.032442 -0.032442 
-3.2565 -0.0324324 -0.0324324 
-3.2566 -0.0324229 -0.0324229 
-3.2567 -0.0324133 -0.0324133 
-3.2568 -0.0324038 -0.0324038 
-3.2569 -0.0323942 -0.0323942 
-3.257 -0.0323846 -0.0323846 
-3.2571 -0.0323751 -0.0323751 
-3.2572 -0.0323655 -0.0323655 
-3.2573 -0.032356 -0.032356 
-3.2574 -0.0323465 -0.0323465 
-3.2575 -0.0323369 -0.0323369 
-3.2576 -0.0323274 -0.0323274 
-3.2577 -0.0323178 -0.0323178 
-3.2578 -0.0323083 -0.0323083 
-3.2579 -0.0322988 -0.0322988 
-3.258 -0.0322892 -0.0322892 
-3.2581 -0.0322797 -0.0322797 
-3.2582 -0.0322702 -0.0322702 
-3.2583 -0.0322607 -0.0322607 
-3.2584 -0.0322511 -0.0322511 
-3.2585 -0.0322416 -0.0322416 
-3.2586 -0.0322321 -0.0322321 
-3.2587 -0.0322226 -0.0322226 
-3.2588 -0.0322131 -0.0322131 
-3.2589 -0.0322036 -0.0322036 
-3.259 -0.0321941 -0.0321941 
-3.2591 -0.0321846 -0.0321846 
-3.2592 -0.0321751 -0.0321751 
-3.2593 -0.0321656 -0.0321656 
-3.2594 -0.0321561 -0.0321561 
-3.2595 -0.0321466 -0.0321466 
-3.2596 -0.0321371 -0.0321371 
-3.2597 -0.0321276 -0.0321276 
-3.2598 -0.0321181 -0.0321181 
-3.2599 -0.0321086 -0.0321086 
-3.26 -0.0320992 -0.0320991 
-3.2601 -0.0320897 -0.0320897 
-3.2602 -0.0320802 -0.0320802 
-3.2603 -0.0320707 -0.0320707 
-3.2604 -0.0320613 -0.0320613 
-3.2605 -0.0320518 -0.0320518 
-3.2606 -0.0320423 -0.0320423 
-3.2607 -0.0320329 -0.0320329 
-3.2608 -0.0320234 -0.0320234 
-3.2609 -0.0320139 -0.0320139 
-3.261 -0.0320045 -0.0320045 
-3.2611 -0.031995 -0.031995 
-3.2612 -0.0319856 -0.0319856 
-3.2613 -0.0319761 -0.0319761 
-3.2614 -0.0319667 -0.0319667 
-3.2615 -0.0319572 -0.0319572 
-3.2616 -0.0319478 -0.0319478 
-3.2617 -0.0319384 -0.0319383 
